composerName,workTitle,quantile,dateCount
"Scharwenka,  Franz  Xaver","SYMPHONY, C MINOR, OP. 60",3,1
"Scharwenka,  Philipp","FRUHLINGSWOGEN, OP. 87",3,1
"Scheidt,  Samuel",GALLIARD BATTAGLIA (ARR. Mase),3,3
"Schelling,  Ernest","CONCERTO, VIOLIN",3,2
"Schelling,  Ernest",GAZAL PERSAN,3,1
"Schelling,  Ernest",IMPRESSIONS FROM AN ARTIST'S LIFE,2,16
"Schelling,  Ernest",LEGENDE SYMPHONIQUE,3,1
"Schelling,  Ernest",LENTO FOR VIOLA,3,1
"Schelling,  Ernest",MOROCCO,2,5
"Schelling,  Ernest",NOCTURNE,3,1
"Schelling,  Ernest","SUITE FANTASTIQUE, OP. 7",2,9
"Schelling,  Ernest",SUITE VARIEE,2,11
"Schelling,  Ernest","VICTORY BALL, A",2,27
"Schickele,  Peter",BACH PORTRAIT,3,1
"Schickele,  Peter",LAST TANGO IN BAYREUTH,3,1
"Schickele,  Peter",SYMPHONY NO. 1,3,4
"Schillings,  Max  Von",DER PFEIFFERTAG,3,2
"Schillings,  Max  Von","OEDIPUS THE KING, OP. 11",3,2
"Schindelmeisser,  Ludwig",URIEL ACOSTA,3,1
"Schmidt,  Franz",SYMPHONY NO. 4,3,4
"Schmidt,  Franz",VARIATIONS ON A HUNGARIAN HUSSAR'S SONG,3,3
"Schmidt,  Harvey",110 IN THE SHADE,3,1
"Schmitt,  Florent","ANTOINE ET CLÉOPÂTRE, CONCERT VERSION, OP. 69 (ARR. Schmitt)",3,2
"Schmitt,  Florent",CHANT DU SOIR,3,1
"Schmitt,  Florent","POEM FOR OBOE, STRINGS (ARR. Kay)",3,1
"Schmitt,  Florent",SALAMMBO: SUITE NO. 2,3,2
"Schmitt,  Florent","VIENNESE RHAPSODY, OP. 53",3,3
"Schmitz,  Henry","SOLO (WITH ECHO), FRENCH HORN",3,1
"Schnabel,  Artur",RHAPSODY FOR ORCHESTRA,3,2
"Schneider,  Johann  C. Friedrich","SYMPHONY NO. 20, B MAJOR",3,1
"Schnittke,  Alfred",CONCERTO GROSSO NO. 5,3,3
"Schnittke,  Alfred","CONCERTO, CELLO, NO. 1",2,8
"Schnittke,  Alfred","CONCERTO, VIOLA",3,4
"Schnittke,  Alfred",IN MEMORIAM...FOR ORCHESTRA,3,3
"Schnittke,  Alfred",SOMMERNACHTSTRAUM,2,15
"Schnittke,  Alfred",SYMPHONY NO. 7,3,3
"Schoenberg,  Arnold","ACCOMPANIMENT TO A FILM SCENE, OP. 34",3,4
"Schoenberg,  Arnold","CHAMBER SYMPHONY NO. 1, OP. 9",2,22
"Schoenberg,  Arnold","CHAMBER SYMPHONY NO. 1, OP. 9B (ORCH. VERSION)",3,4
"Schoenberg,  Arnold","CHAMBER SYMPHONY NO. 2, OP. 38",3,4
"Schoenberg,  Arnold","CONCERTO, PIANO, OP. 42",2,15
"Schoenberg,  Arnold","CONCERTO, STRING QUARTET AND ORCHESTRA, B FLAT (AFTER HANDEL)",3,4
"Schoenberg,  Arnold","CONCERTO, VIOLIN, OP. 36",2,6
"Schoenberg,  Arnold","ERWARTUNG (EXPECTATION), MONODRAMA, OP. 17",2,17
"Schoenberg,  Arnold","FIVE PIECES FOR ORCHESTRA, OP. 16 (1909)",2,9
"Schoenberg,  Arnold","FIVE PIECES FOR ORCHESTRA, OP. 16 (1949)",2,9
"Schoenberg,  Arnold","FIVE PIECES FOR ORCHESTRA, OP. 16 (REDUCED)",3,4
"Schoenberg,  Arnold","FIVE PIECES FOR PIANO, OP. 23",3,1
"Schoenberg,  Arnold",GURRE-LIEDER,2,9
"Schoenberg,  Arnold","ODE TO NAPOLEON, OP. 41",2,8
"Schoenberg,  Arnold","PELLEAS UND MELISANDE, OP. 5",2,21
"Schoenberg,  Arnold","PIERROT LUNAIRE, OP. 21",3,1
"Schoenberg,  Arnold","SERENADE, OP. 24",3,1
"Schoenberg,  Arnold","SONGS, FOUR, FOR VOICE AND ORCHESTRA, OP. 22",3,3
"Schoenberg,  Arnold","SONGS, FOUR, OP. 2",3,3
"Schoenberg,  Arnold","SURVIVOR FROM WARSAW, A, OP. 46",2,13
"Schoenberg,  Arnold","THEME AND VARIATIONS FOR ORCHESTRA, OP. 43B",3,2
"Schoenberg,  Arnold","VARIATIONS FOR ORCHESTRA, OP. 31",2,10
"Schoenberg,  Arnold","VERKLAERTE NACHT (TRANSFIGURED NIGHT), OP. 4",2,34
"Schoenfield,  Paul",KLEZMER RONDOS,2,5
"Scholz,  Bernhard  E.","SYMPHONY, B FLAT MAJOR, OP. 60",3,1
"Schonberg [Schönberg],  Claude-Michel","MISERABLES, LES: BRING HIM HOME (ARR. Cameron)",3,2
"Schreiber,  Louis",CONCERTINO,3,1
"Schreiber,  Louis",FANTASIA CAPRICIOSA,3,1
"Schreiber,  Louis",FANTASIESTÜCK,3,1
"Schreiber,  Louis",SONG WITHOUT WORDS,3,1
"Schreiner,  Alexander","CONCERTO, TIMPANI AND PERCUSSION",3,2
"Schreiner,  Alexander",WORRIED DRUMMER,2,11
"Schreker,  Franz",CHAMBER SYMPHONY,3,1
"Schroeder,  William",PAN,3,1
"Schubert - Berio ,  Franz - Luciano",RENDERING,3,3
"Schubert,  Franz","ALFONSO AND ESTRELLA, D.732",3,4
"Schubert,  Franz","ALLMACHT, DIE, D.852",3,1
"Schubert,  Franz","ALLMACHT, DIE, D.852 (ARR. Liszt)",3,1
"Schubert,  Franz","AN DIE LEIER, D.737, NO. 1",3,2
"Schubert,  Franz","AN DIE MUSIK, D.547",3,3
"Schubert,  Franz","AN DIE MUSIK, D.547 (ARR. Reger)",2,5
"Schubert,  Franz","AN SCHWAGER KRONOS, D.369",3,1
"Schubert,  Franz","AN SCHWAGER KRONOS, D.369 (ARR. Brahms)",3,3
"Schubert,  Franz","AN SYLVIA, D.891 (ARR. Schmalcz)",3,3
"Schubert,  Franz","AN SYLVIA, D.891 (ARR. Unknown)",2,5
"Schubert,  Franz","AUF DEM WASSER ZU SINGEN, D.744 (ARR. Liszt)",3,1
"Schubert,  Franz","AUF DEM WASSER ZU SINGEN, OP.72",3,2
"Schubert,  Franz","BEE, THE",3,1
"Schubert,  Franz","CONCERTO, CELLO, A MAJOR, ARPEGGIONE SONATA, D.821 (ARR. Cassado [Cassadò])",2,7
"Schubert,  Franz","DANCES FOR STRINGS: FIVE DEUTSCHE WITH CODA & SEVEN TRIOS, D.90",3,2
"Schubert,  Franz","DANCES FOR STRINGS: FIVE MINUETS & SIX TRIOS, D.89",3,1
"Schubert,  Franz","DU BIST DIE RUH, D.776",3,4
"Schubert,  Franz","DU BIST DIE RUH, D.776 (ARR. Schoenberg)",3,2
"Schubert,  Franz","ELLENSGESANG II, D.838 (ARR. Brahms)",3,3
"Schubert,  Franz","ELLENSGESANG III, D.839 (ARR. Serio)",3,1
"Schubert,  Franz","ELLENSGESANG III, D.839 (ARR. Weingartner)",3,3
"Schubert,  Franz","ELLENSGESANG I-III, D.837-839 (ARR. Unspecified)",3,2
"Schubert,  Franz","ELLENSGESANG I-III, D.837-839 (ARR. Wood)",2,11
"Schubert,  Franz","ELLENSGESANG, NO. III: AVE MARIA, D.839  (ARR. Wilhelmj)",3,1
"Schubert,  Franz","ERLKONIG [ERLKÖNIG], D.328",2,10
"Schubert,  Franz","ERLKONIG [ERLKÖNIG], D.328 (ARR. Berlioz)",2,5
"Schubert,  Franz","ERLKONIG [ERLKÖNIG], D.328 (ARR. Hudson Shad)",3,1
"Schubert,  Franz","ERLKONIG [ERLKÖNIG], D.328 (ARR. Reger)",3,3
"Schubert,  Franz","ERLKONIG [ERLKÖNIG], D.328 (ARR. Stokowski)",3,1
"Schubert,  Franz","ERLKONIG [ERLKÖNIG], D.328 (ORCH) (ARR. Liszt)",2,5
"Schubert,  Franz","FANTASIE, F MINOR, D.940",3,1
"Schubert,  Franz","FANTASIE, F MINOR, D.940 (PIANO FOUR HANDS) (ARR. Rudorff)",3,1
"Schubert,  Franz","FIERRABRAS, D.796",3,1
"Schubert,  Franz","FISCHERS LIEBESGLUCK, DES, D.933 (ARR. Schmalcz)",3,3
"Schubert,  Franz","FORELLE, DIE, D.550 (ARR. Britten)",2,6
"Schubert,  Franz","FORELLE, DIE, D.550 (ARR. Hudson Shad)",3,1
"Schubert,  Franz","GANYMED, D.544",3,1
"Schubert,  Franz","GEHEIMES, D.719 (ARR. Brahms)",3,3
"Schubert,  Franz","GERMAN DANCES, D.820 (ORCH) (ARR. Webern)",3,4
"Schubert,  Franz","GESANG DER GEISTER UBER DEN WASSERN, D.714",3,2
"Schubert,  Franz","GESÄNGE AUS WILHELM MEISTER, D.877: NUR WER DIE SEHNSUCHT KENNT (MIGNON'S LIED NO. 4)  (ARR. Liszt)",3,1
"Schubert,  Franz","GESANGE DES HARFNERS, D.478-80 (ARR. Reger)",3,3
"Schubert,  Franz","GREISENGESANG, OP. 60, NO. 1, D.778 (ARR. Brahms)",3,3
"Schubert,  Franz","GRETCHEN AM SPINNRADE, D.118 (ARR. Liszt)",2,5
"Schubert,  Franz","GRETCHEN AM SPINNRADE, D.118 (ARR. Reger)",3,3
"Schubert,  Franz","HEIDENROSLEIN, D.257",3,1
"Schubert,  Franz","HIRT AUF DEM FELSEN, DER, D. 965 [SHEPHERD ON THE ROCK] ORCHESTRA (ARR. Reinecke)",3,3
"Schubert,  Franz","HYMNUS AN DEN HEILIGEN GEIST, D.948B",3,2
"Schubert,  Franz","IM ABENDROT, D.799 (ARR. Reger)",2,9
"Schubert,  Franz","IMPROMPTUS, FOUR, D.899 (OP. 90)",3,1
"Schubert,  Franz","IMPROMPTUS, FOUR, D.935",3,2
"Schubert,  Franz","JUENGLING AN DER QUELLE, DER, D.300",3,1
"Schubert,  Franz","JUNGE NONNE, DIE, D.828",3,4
"Schubert,  Franz","JUNGE NONNE, DIE, D.828 (ARR. Liszt)",3,1
"Schubert,  Franz","KREUZZUG, DER, D.932",3,2
"Schubert,  Franz","LAZARUS, ODER DIE FEIER DER AUFERSTEHUNG, D.689",3,1
"Schubert,  Franz","MARCH HONGROISE, D.818 (ARR. Liszt)",3,4
"Schubert,  Franz","MARCHE MILITAIRE, D.733 (ARR. CLARINET ENS.) (ARR. Bellison)",3,1
"Schubert,  Franz","MARCHE MILITAIRE, D.733 (ARR. Unspecified)",2,11
"Schubert,  Franz","MASS, NO. 5, A FLAT MAJOR, D.678",3,4
"Schubert,  Franz","MINUET IN C-SHARP MINOR, D. 600",3,2
"Schubert,  Franz","MOMENS MUSICALS, D.780 (ORCH) (ARR. Stock)",3,4
"Schubert,  Franz","MOMENS MUSICALS, SIX, D.780",2,5
"Schubert,  Franz","MONDENSCHEIN, D.875",3,3
"Schubert,  Franz","NACHT UND TRAUEME, OP. 43, NO. 2, D.827 (ARR. Reger)",3,3
"Schubert,  Franz","NACHTGESANG IM WALDE, D.913",2,6
"Schubert,  Franz","NACHTHELLE, D.892",3,1
"Schubert,  Franz","NACHTSTUCK, D.672",3,2
"Schubert,  Franz","OCTET, F MAJOR, D.803",3,2
"Schubert,  Franz","OVERTURE, C MAJOR, D.591",2,8
"Schubert,  Franz","POLONAISE, VIOLIN, B FLAT MAJOR, D.580",3,1
"Schubert,  Franz","PROMETHEUS, D.674 (ARR. Reger)",3,3
"Schubert,  Franz","QUARTET, STRINGS, D MINOR, D.810  (DER TOD UND DAS MADCHEN)",2,7
"Schubert,  Franz","QUINTET FOR PIANO AND STRINGS, A MAJOR, D.667 (TROUT)",3,3
"Schubert,  Franz","QUINTET, STRINGS, C MAJOR,  D.956",3,3
"Schubert,  Franz","RASTLOSE LIEBE, D.138",3,2
"Schubert,  Franz","RONDO, A MAJOR, D.951, OP. 107 (ORCH) (ARR. Weiner)",3,4
"Schubert,  Franz","ROSAMUNDE: INCIDENTAL MUSIC, D.797",2,31
"Schubert,  Franz","ROSAMUNDE: OVERTURE, D.644",1,63
"Schubert,  Franz","SCHMETTERLING, DER, D.633",3,1
"Schubert,  Franz","SCHONE MULLERIN, DIE,",2,7
"Schubert,  Franz","SCHWANENGESANG, D.957",2,9
"Schubert,  Franz","SCHWANENGESANG, D.957, NO. 4:  STANDCHEN  (ARR. Schoenberg)",3,1
"Schubert,  Franz","SCHWANENGESANG, D.957, NO. 4: STANDCHEN (ARR. Mottl)",2,8
"Schubert,  Franz","SCHWANENGESANG, D.957, NO. 9: IHR BILD  (ARR. Webern)",3,3
"Schubert,  Franz","SONATA, PIANO, A MAJOR, D.664, OP. POSTH. 120",3,2
"Schubert,  Franz",STANDCHEN [UNSPECIFIED],3,1
"Schubert,  Franz","STANDCHEN, D.889",3,3
"Schubert,  Franz","STANDCHEN, D.889 (ARR. Liszt)",3,1
"Schubert,  Franz","STANDCHEN, D.920 (ARR. Mottl)",3,3
"Schubert,  Franz","SYMPHONY NO. 1, D MAJOR, D.82",2,7
"Schubert,  Franz","SYMPHONY NO. 2, B FLAT MAJOR, D.125",2,35
"Schubert,  Franz","SYMPHONY NO. 3, D MAJOR, D.200",2,22
"Schubert,  Franz","SYMPHONY NO. 4, C MINOR, D.417 (TRAGIC)",1,42
"Schubert,  Franz","SYMPHONY NO. 5, B FLAT MAJOR, D.485",1,53
"Schubert,  Franz","SYMPHONY NO. 6, C MAJOR, D.589 (THE LITTLE)",2,23
"Schubert,  Franz","SYMPHONY NO. 8, B MINOR, D.759 (UNFINISHED)",1,165
"Schubert,  Franz","SYMPHONY NO. 9, C MAJOR, D.944 (GREAT)",1,125
"Schubert,  Franz","TEUFELS LUSTSCHLOSS, DES, D.84",2,10
"Schubert,  Franz",THINE IS MY HEART,3,1
"Schubert,  Franz","TOD UND DAS MADCHEN, DER, D.531 (ARR. Mottl)",2,5
"Schubert,  Franz","TOD UND DAS MADCHEN, DER, D.531 [SONG]",3,3
"Schubert,  Franz","TRANENREGEN, OP. 25, NO. 10, D.795 (ARR. Webern)",3,3
"Schubert,  Franz","TRIO, PIANO AND STRINGS, NO. 1, B-FLAT MAJOR, D.898",3,1
"Schubert,  Franz","UNENDLICHEN, DEM, D.291 (VOICE/PIANO)",3,1
"Schubert,  Franz","WANDERER AN DEN MOND, DER, D.870",3,1
"Schubert,  Franz","WANDERERFANTASIE, D.760 (ORCH) (ARR. Liszt)",2,19
"Schubert,  Franz","WANDERERFANTASIE, D.760 (PIANO/ORCH) (ARR. Liszt)",2,6
"Schubert,  Franz","WER IST GROSS, D.110",3,3
"Schubert,  Franz","WINTERREISE, D.911",3,4
"Schubert,  Franz","ZWERG, DER, D.771",3,2
"Schuecker,  Edmund","MAZURKA, HARP",3,2
"Schulhoff,  Erwin",HOT SONATA (ARR. Bennett),2,6
"Schuller,  Gunther",CONCERTO NO. 2,3,1
"Schuller,  Gunther",CONCERTO QUATERNIO,3,4
"Schuller,  Gunther","CONCERTO, DOUBLE BASS",3,2
"Schuller,  Gunther",DRAMATIC OVERTURE,3,3
"Schuller,  Gunther",GALA MUSIC,2,5
"Schuller,  Gunther",JOURNEY INTO JAZZ,3,1
"Schuller,  Gunther",SEVEN STUDIES ON THEMES OF PAUL KLEE,2,11
"Schuller,  Gunther",SPECTRA,3,4
"Schuller,  Gunther","SYMPHONY, BRASS AND PERCUSSION, OP. 16",2,10
"Schuller,  Gunther",TRIPLUM,3,2
"Schultze,  Johann  Christian",SONATA FOR TWO FLUTES,3,2
"Schulz,  Leo",AMERICAN FESTIVAL OVERTURE,3,2
"Schulz,  Leo",AMERICAN RHAPSODY,3,1
"Schulz,  Leo",BERCEUSE,3,1
"Schulz,  Leo",DANCE OF THE FAIRIES,3,1
"Schuman,  William",AMARYLLIS,3,3
"Schuman,  William",AMERICAN FESTIVAL OVERTURE,1,39
"Schuman,  William",CIRCUS OVERTURE,3,1
"Schuman,  William",CONCERTO ON OLD ENGLISH ROUNDS,3,4
"Schuman,  William",CREDENDUM (ARTICLE OF FAITH),2,5
"Schuman,  William","IN PRAISE OF SHAHN, CANTICLE FOR ORCHESTRA",2,5
"Schuman,  William",JUDITH,2,5
"Schuman,  William",NEW ENGLAND TRIPTYCH,2,16
"Schuman,  William",NEWSREEL IN FIVE SHOTS,3,1
"Schuman,  William",ON FREEDOM'S GROUND,3,4
"Schuman,  William","ORCHESTRA SONG, THE (1939)",3,1
"Schuman,  William","ORCHESTRA SONG, THE (1963)",3,3
"Schuman,  William",PHILHARMONIC FANFARE,2,5
"Schuman,  William",PRAYER 1943,3,3
"Schuman,  William",SONG OF ORPHEUS - FANTASY FOR CELLO AND ORCHESTRA,2,7
"Schuman,  William",SYMPHONY NO. 3,2,21
"Schuman,  William",SYMPHONY NO. 5,2,5
"Schuman,  William",SYMPHONY NO. 6,3,2
"Schuman,  William",SYMPHONY NO. 8,3,3
"Schuman,  William",SYMPHONY NO. 9,3,4
"Schuman,  William",THREE COLLOQUIES,3,4
"Schuman,  William",TO THEE OLD CAUSE,2,7
"Schuman,  William",WILLIAM BILLINGS OVERTURE,3,2
"Schumann,  Robert","ALBUM FUR DIE JUGEND, OP. 68",3,2
"Schumann,  Robert","ALBUM FUR DIE JUGEND, OP. 79",3,1
"Schumann,  Robert","ANDANTE AND VARIATIONS, B FLAT MAJOR, OP. 46",3,3
"Schumann,  Robert","ARABESQUE, C MAJOR, OP. 18",2,6
"Schumann,  Robert","CONCERT PIECE FOR FOUR HORNS, OP.86 [KONZERTSTÜCK]",2,19
"Schumann,  Robert","CONCERT-ALLEGRO WITH INTRODUCTION, OP.134",3,1
"Schumann,  Robert","CONCERTO, CELLO, A MINOR, OP.129",1,87
"Schumann,  Robert","CONCERTO, PIANO, A MINOR, OP. 54",1,177
"Schumann,  Robert","CONCERTO, VIOLIN, D MINOR, WOO1 [WOO 23]",2,10
"Schumann,  Robert","DICHTERLIEBE, OP. 48",3,1
"Schumann,  Robert","FANTASIA IN C MAJOR FOR VIOLIN, OP. 131 (ARR. Kreisler)",3,2
"Schumann,  Robert","FANTASIESTUCKE, OP. 12",2,7
"Schumann,  Robert","FASCHINGSSCHWANK AUS WIEN, OP. 26",3,3
"Schumann,  Robert","FRAUENLIEBE UND LEBEN, OP. 42",3,1
"Schumann,  Robert","GEDICHTE, DREI, OP. 30, NO. 3: HIDALGO, DER",3,2
"Schumann,  Robert","GENOVEVA OVERTURE, OP. 81",2,28
"Schumann,  Robert","GESANGE, SECHS, OP. 36, NO. 1:  SONNTAGS AM RHEIN",3,1
"Schumann,  Robert","GESANGE, SECHS, OP. 89",3,3
"Schumann,  Robert","INTRODUCTION AND ALLEGRO APPASSIONATO, OP. 92",2,15
"Schumann,  Robert","JULIUS CAESAR, OP. 128",2,6
"Schumann,  Robert","KINDERSZENEN, OP. 15, NO. 7: TRAUMEREI (STRINGS) (ARR. Luck)",3,4
"Schumann,  Robert","KÖNIGSSOHN, DER, OP. 116",3,1
"Schumann,  Robert","LIEDERKREIS, OP. 39",2,5
"Schumann,  Robert","MANFRED, OP.115",1,61
"Schumann,  Robert","MYRTHEN, OP. 25",2,6
"Schumann,  Robert","MYRTHEN, OP. 25 (ARR. Stokowski)",3,1
"Schumann,  Robert","MYRTHEN, OP. 25, NO. 1:  WIDMUNG (""DEDICATION"") (ARR. Liszt)",2,5
"Schumann,  Robert","OVERTURE, SCHERZO, AND FINALE, OP.52",2,21
"Schumann,  Robert","PARADIES UND DIE PERI, OP. 50",3,3
"Schumann,  Robert","QUINTET, PIANO/STRINGS, E-FLAT MAJOR, OP.44",3,3
"Schumann,  Robert","ROMANZE, F SHARP MAJOR, OP. 28, NO. 2",3,1
"Schumann,  Robert","ROMANZEN UND BALLADEN, OP. 53",3,2
"Schumann,  Robert","SÄNGERS FLUCH, DES, OP. 139, NO. 4:   PROVENCALISCHES LIED",3,2
"Schumann,  Robert",SCENES FROM GOETHE'S FAUST,2,8
"Schumann,  Robert","SYMPHONY NO. 1 IN B FLAT MAJOR, OP.38 (SPRING)",1,80
"Schumann,  Robert","SYMPHONY NO. 2, C MAJOR, OP. 61",1,132
"Schumann,  Robert","SYMPHONY NO. 3, E FLAT MAJOR, OP. 97 (RHENISH)",1,84
"Schumann,  Robert","SYMPHONY NO. 4, D MINOR, OP. 120",1,125
"Schumann,  Robert","TWELVE PIECES FOR CHILDREN LITTLE AND BIG, OP. 85 (SOLO VIOLIN)",3,1
"Schumann,  Robert","WALDSZENEN, OP. 82, NO. 7:  VOGEL ALS PROPHET",3,1
"Schutz,  Heinrich",SINFONIAE SACRAE,3,4
"Schuyler,  Philippa  Duke",FAIRYTALE SYMPHONY,3,1
"Schuyler,  Philippa  Duke",MANHATTAN NOCTURNE,3,1
"Schwantner,  Joseph",AFTERTONES OF INFINITY,3,4
"Schwantner,  Joseph","CONCERTO, PERCUSSION",2,9
"Schwantner,  Joseph","NEW MORNING FOR THE WORLD - ""DAYBREAK OF FREEDOM""",3,2
"Schwantner,  Joseph",SPARROWS,3,1
"Schwartz,  Arthur",YOU AND THE NIGHT AND THE MUSIC (ARR. Barnett),3,4
"Schwartz,  Jay",M,3,2
"Schwartz,  Stephen","BAKER'S WIFE, THE",3,1
"Schwartz,  Stephen","PRINCE OF EGYPT, THE",3,2
"Schwartz,  Stephen",WE ARE LIGHTS (ARR. Mitchell),3,2
"Schwartz,  Stephen",WICKED,3,1
"Schwertsik,  Kurt",SCHRUMPF-SYMPHONIE (SHRUNKEN SYMPHONY),3,1
"Scocca-Ho,  Mack",OCIANTROSE,3,4
"Scott,  Cyril",LOTUS LAND (ORCH) (ARR. Unspecified),2,5
"Scott,  Cyril",SOPHOCLES THE HYENA: A STORY WITH MUSIC,3,1
"Scott,  Tom",FROM THE SACRED HARP,3,1
"Scriabin,  Alexander","CONCERTO, PIANO, F SHARP MINOR, OP. 20",2,9
"Scriabin,  Alexander",ETUDE,3,1
"Scriabin,  Alexander","ETUDES, EIGHT, OP. 42",2,6
"Scriabin,  Alexander","MORCEAUX, THREE, OP. 2",3,1
"Scriabin,  Alexander","NOCTURNE, LEFT HAND, D-FLAT MAJOR, OP. 9",3,3
"Scriabin,  Alexander","PROMETHEUS: THE POEM OF FIRE, OP. 60",2,7
"Scriabin,  Alexander","SYMPHONY NO. 1 IN E MAJOR, OP. 26",2,6
"Scriabin,  Alexander","SYMPHONY NO. 2, C MINOR, OP. 29",2,7
"Scriabin,  Alexander","SYMPHONY NO. 3, C MINOR, OP. 43, ""LE POÈME DIVIN""",2,6
"Scriabin,  Alexander","SYMPHONY NO. 4, ""LE POEME D'EXTASE,"" OP. 54",2,36
"Scriabin,  Alexander","TWELVE ETUDES, OP. 8",3,1
"Scudrei,  Salvatore",DORMI PURE,3,1
"Sculthorpe,  Peter","MANGROVE FOR BRASS, PERCUSSION AND STRINGS",3,1
"Secchi,  Antonio",LUNGI DAL CARO BENE,3,1
"Seltzer,  Dov",LAMENT TO YITZHAK,3,1
"Sendrey,  Alfred",WEIHNACHTS LEGENDE,3,1
"Senk,  Olga",IN THE ABSENCE,3,2
"Serly,  Tibor",AMERICAN ELEGY,3,1
"Serocki,  Kazimierz","CONCERTO, TROMBONE",3,3
"Serrano,  Jose",CANCION DEL OLVIDO: MARINELLA,3,3
"Servais,  Adrien  Francois",GRAND DUO FOR VIOLIN AND CELLO (VIEUXTEMPS),3,1
"Servais,  Adrien  Francois",GRAND FANTASIA FOR CELLO,3,1
"Sessions,  Roger","CONCERTO, VIOLIN",3,3
"Sessions,  Roger",SYMPHONY NO. 1,3,4
"Sessions,  Roger",SYMPHONY NO. 2,3,4
"Sessions,  Roger",SYMPHONY NO. 3,3,4
"Sessions,  Roger",SYMPHONY NO. 8,3,4
"Severn,  Edmund","CONCERTO, VIOLIN, D MINOR",3,1
"Sgambati,  Giovanni","TE DEUM LAUDAMUS, OP. 28",3,1
"Shankar,  Ravi","CONCERTO, SITAR, NO. 1",3,1
"Shankar,  Ravi","CONCERTO, SITAR, NO. 2 (RAGA-MALA)",2,7
"Shankar,  Ravi",RAGA AND TALA,3,1
"Shapero,  Harold",CREDO,3,2
"Shapero,  Harold",SYMPHONY FOR CLASSICAL ORCHESTRA,2,7
"Sharp,  Earl  Cranston",JAPANESE DEATH SONG,3,3
"Shaw,  David  T.","COLUMBIA, GEM OF THE OCEAN",3,1
"Shaw,  Oliver",AIR,3,4
"Shchedrin,  Rodion","CONCERTO, ORCHESTRA, NO. 2 [THE CHIMES (ZVONY)]",3,4
"Shchedrin,  Rodion","ENCHANTED WANDERER, THE",3,3
"Shchedrin,  Rodion",GYPSY MELODY,3,1
"Shchedrin,  Rodion",HUMORESQUE,3,1
"Shchedrin,  Rodion",MISCHIEVOUS FOLK DITTIES,3,3
"Shchedrin,  Rodion",SYMPHONY NO. 2,3,3
"Shea,  Michael  J.",NOTRE DAME VICTORY MARCH (ARR. Blaske),3,1
"Sheng,  Bright",FANFARE,3,3
"Sheng,  Bright",H'UN (LACERATIONS): IN MEMORIAM,2,6
"Sheng,  Bright","RED SILK DANCE, CAPRICCIO FOR PIANO AND ORCHESTRA",3,4
"Sheng,  Bright",SONG AND DANCE OF TEARS,2,5
"Shepherd,  Arthur",HORIZONS: FOUR WESTERN PIECES FOR ORCHESTRA,3,2
"Shepherd,  Sean",SONGS,3,4
"Shepherd,  Sean",THESE PARTICULAR CIRCUMSTANCES,3,2
"Sherwood,  Gordon",INTRODUCTION AND ALLEGRO,3,1
"Shore,  Howard","FELLOWSHIP OF THE RING, SYMPHONIC SUITE",3,1
"Shostakovich,  Dmitri","AGE OF GOLD, THE, OP. 22A: SUITE",2,11
"Shostakovich,  Dmitri","BALLET SUITE NO. 1, OP. 84",3,3
"Shostakovich,  Dmitri","BOLT, THE, OP. 27A",3,1
"Shostakovich,  Dmitri",CARNIVAL FANTASTIQUE (ARR. Kostelanetz),3,4
"Shostakovich,  Dmitri","CONCERTO, CELLO, NO. 1, OP. 107",2,26
"Shostakovich,  Dmitri","CONCERTO, PIANO, NO. 1, OP.35",2,18
"Shostakovich,  Dmitri","CONCERTO, PIANO, NO. 2, OP. 102",2,10
"Shostakovich,  Dmitri","CONCERTO, VIOLIN, NO. 1, OP. 99 (OP. 77)",1,51
"Shostakovich,  Dmitri","CONCERTO, VIOLIN, NO. 2, OP. 129",2,6
"Shostakovich,  Dmitri",FESTIVAL FANTASY (ARR. Kostelanetz),2,6
"Shostakovich,  Dmitri","FESTIVE OVERTURE, OP. 96",2,17
"Shostakovich,  Dmitri",FOLK FESTIVAL (ARR. Kostelanetz),3,4
"Shostakovich,  Dmitri",FROM JEWISH FOLK POETRY,3,4
"Shostakovich,  Dmitri","GADFLY SUITE, OP. 97A",2,12
"Shostakovich,  Dmitri",GALOP NO. 8,3,3
"Shostakovich,  Dmitri","KATERINA IZMAYLOVA, OP. 114",2,9
"Shostakovich,  Dmitri",LADY MACBETH OF MTSENSK,2,8
"Shostakovich,  Dmitri","MOSCOW, CHERYOMUSHKI",3,2
"Shostakovich,  Dmitri","OCTOBER, OP. 131",2,5
"Shostakovich,  Dmitri","QUINTET, PIANO AND STRINGS, G MINOR, OP. 57",3,1
"Shostakovich,  Dmitri","SUITE ON VERSES OF MICHELANGELO BUONARROTI, OP. 145A",3,4
"Shostakovich,  Dmitri","SYMPHONY NO.  1, OP. 10",2,36
"Shostakovich,  Dmitri","SYMPHONY NO.  4, OP. 43",2,10
"Shostakovich,  Dmitri","SYMPHONY NO.  5, D MINOR, OP. 47",1,99
"Shostakovich,  Dmitri","SYMPHONY NO.  6, OP. 54",2,17
"Shostakovich,  Dmitri","SYMPHONY NO.  7, OP. 60 (LENINGRAD)",2,14
"Shostakovich,  Dmitri","SYMPHONY NO.  8, OP. 65",2,16
"Shostakovich,  Dmitri","SYMPHONY NO.  9, OP. 70",2,12
"Shostakovich,  Dmitri","SYMPHONY NO. 10, OP. 93",1,44
